Age,Gender,Weight,Height,Activity,Goal,Meal,Description,Calories,Protein,Fat,Fiber
23,Male,56,179,Moderately active,Maintain Weight,Breakfast,"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT",592,20.06,51.3,10.60000038
23,Male,56,179,Moderately active,Maintain Weight,Lunch,"SNACKS,BF STKS,SMOKED",550,21.5,49.6,0.0
23,Male,56,179,Moderately active,Maintain Weight,Lunch,"CEREALS RTE,KELLOGG,MARSHMLLW FROOT LOOPS,RAINBOW BREEZE",390,4.0,2.4,1.5
23,Male,56,179,Moderately active,Maintain Weight,Dinner,"BF,CHUCK,CLOD,TOP & CNTR,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",141,20.67,5.88,0.0
23,Male,56,179,Moderately active,Maintain Weight,Dinner,"CEREALS RTE,QUAKER,QUAKER CINN OATMEAL SQUARES",379,10.49,4.48,8.199999809
22,Male,81,150,Moderately active,Weight Gain,Breakfast,"CANDIES,YORK PEPPERMINT PATTIE",384,2.19,7.17,2.0
22,Male,81,150,Moderately active,Weight Gain,Breakfast,"FRUIT-FLAVORED DRK MIX,PDR,UNSWTND",226,0.0,0.0,0.0
22,Male,81,150,Moderately active,Weight Gain,Lunch,"VEAL,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",213,14.48,16.75,0.0
22,Male,81,150,Moderately active,Weight Gain,Lunch,"PORK,BACON,RENDERED FAT,CKD",898,0.07,99.5,0.0
22,Male,81,150,Moderately active,Weight Gain,Dinner,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,PAN-BROILED",248,23.45,16.44,0.0
22,Male,81,150,Moderately active,Weight Gain,Dinner,"CEREALS RTE,KRAFT,POST GOLDEN CRISP CRL",398,5.5,1.4,0.0
31,Female,52,155,Lightly active,Weight Gain,Breakfast,"MCDONALD'S,SAUSAGE BISCUIT W/ EGG",311,11.27,22.26,0.800000012
31,Female,52,155,Lightly active,Weight Gain,Breakfast,"ALCOHOLIC BEV,WINE,TABLE,RED,PETITE SIRAH",85,0.07,0.0,0.0
31,Female,52,155,Lightly active,Weight Gain,Lunch,"CAMPBELL,CAMPBELL'S RED & WHITE,SOUPER SHAPES S",56,3.17,1.59,2.400000095
31,Female,52,155,Lightly active,Weight Gain,Lunch,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST CHICK GRAVY",34,1.69,0.85,0.0
31,Female,52,155,Lightly active,Weight Gain,Dinner,"CEREALS RTE,GENERAL MILLS,COUNT CHOCULA",400,3.33,3.3,4.0
31,Female,52,155,Lightly active,Weight Gain,Dinner,"CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT & SKN,RAW",186,20.27,11.07,0.0
29,Female,54,170,Moderately active,Fat Loss,Breakfast,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",16,0.95,0.18,0.0
29,Female,54,170,Moderately active,Fat Loss,Breakfast,"CEREALS,WHEATENA,CKD W/ H2O,W/ SALT",59,2.03,0.45,2.0
29,Female,54,170,Moderately active,Fat Loss,Lunch,"CAMPBELL SOUP COMPANY,PACE,SPICY JALAPENO REFRIED BNS",63,4.17,0.0,4.199999809
29,Female,54,170,Moderately active,Fat Loss,Lunch,"POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT",105,2.44,0.1,2.299999952
29,Female,54,170,Moderately active,Fat Loss,Dinner,"USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ",118,16.3,4.0,0.0
29,Female,54,170,Moderately active,Fat Loss,Dinner,"CEREALS RTE,QUAKER,HONEY GRAHAM OH!S",411,4.09,7.45,2.0
44,Male,49,181,Lightly active,Fat Loss,Breakfast,"VEAL,SHLDR,BLADE,LN&FAT,CKD,RSTD",186,25.15,8.67,0.0
44,Male,49,181,Lightly active,Fat Loss,Breakfast,"USDA COMMODITY,SPAGHETTI SAU,MEATLESS,CND",48,1.2,0.9,0.0
44,Male,49,181,Lightly active,Fat Loss,Lunch,"PORK,FRSH,VAR MEATS & BY-PRODUCTS,STOMACH,CKD,SIMMRD",157,21.4,7.26,0.0
44,Male,49,181,Lightly active,Fat Loss,Lunch,"CAKE,YEL,COMMLY PREP,W/CHOC FRSTNG",379,3.8,17.4,1.799999952
44,Male,49,181,Lightly active,Fat Loss,Dinner,"CHEESE FD,PAST PROCESS,AMERICAN,WO/DI NA PO4",330,18.4,25.18,0.0
44,Male,49,181,Lightly active,Fat Loss,Dinner,"SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY",438,16.7,13.89,0.200000003
53,Male,86,167,Lightly active,Weight Gain,Breakfast,"PIE CRUST,STANDARD-TYPE,FRZ,RTB,UNENR",457,3.9,29.2,0.899999976
53,Male,86,167,Lightly active,Weight Gain,Breakfast,"BEANS,SNAP,GRN VAR,CND,REG PK,SOL&LIQUIDS",15,0.8,0.1,1.5
53,Male,86,167,Lightly active,Weight Gain,Lunch,"COCOA MIX,NESTLE,HOT COCOA MIX RICH CHOC W/ MARSHMALLOWS",400,2.8,15.0,3.700000048
53,Male,86,167,Lightly active,Weight Gain,Lunch,"CITRUS FRUIT JUC DRK,FRZ CONC,PREP W/H2O",46,0.34,0.03,0.100000001
53,Male,86,167,Lightly active,Weight Gain,Dinner,"CRACKERS,MATZO,EGG&ONION",391,10.0,3.9,5.0
53,Male,86,167,Lightly active,Weight Gain,Dinner,"LAMB,AUS,IMP,FRSH,LOIN,LN&FAT,1/8""FAT,RAW",203,19.32,13.38,0.0
55,Female,52,175,Lightly active,Maintain Weight,Breakfast,"PURSLANE,RAW",16,1.3,0.1,0.0
55,Female,52,175,Lightly active,Maintain Weight,Breakfast,"CAMPBELL'S RED & WHITE,HEARTY VEG W/ PASTA SOUP,COND",71,2.38,0.4,1.600000024
55,Female,52,175,Lightly active,Maintain Weight,Lunch,"HUMMUS,HOME PREP",177,4.86,8.59,4.0
55,Female,52,175,Lightly active,Maintain Weight,Lunch,"BEEF,TOP SIRLOIN,LN,0""FAT,SEL,CKD,BRLD",177,30.8,5.03,0.0
55,Female,52,175,Lightly active,Maintain Weight,Dinner,"BEANS,BLACK,MATURE SEEDS,RAW",341,21.6,1.42,15.19999981
55,Female,52,175,Lightly active,Maintain Weight,Dinner,"CREAM SUB,FLAV,LIQ",251,0.69,13.5,1.100000024
25,Female,65,180,Sedentary,Fat Loss,Breakfast,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD",238,34.34,10.13,0.0
25,Female,65,180,Sedentary,Fat Loss,Breakfast,"CHESTNUTS,EUROPEAN,RAW,PEELED",196,1.63,1.25,0.0
25,Female,65,180,Sedentary,Fat Loss,Lunch,"BEEF,RND,TOP RND,LN&FAT,0""FAT,SEL,CKD,BRSD",200,35.62,5.33,0.0
25,Female,65,180,Sedentary,Fat Loss,Lunch,"BUFFALO,FREE RANGE,TOP RND STEAK,CKD (SHOSHONE BANNOCK)",146,32.51,1.8,0.0
25,Female,65,180,Sedentary,Fat Loss,Dinner,"CANDIES,TWIZZLERS STRAWBERRY TWISTS CANDY",350,2.56,2.32,0.0
25,Female,65,180,Sedentary,Fat Loss,Dinner,"SOYMILK,CHOC,UNFORTIFIED",63,2.26,1.53,0.400000006
26,Female,45,165,Very active,Weight Gain,Breakfast,"BABYFOOD,BKD PRODUCT,FINGER SNACKS CRL",421,6.4,9.9,2.299999952
26,Female,45,165,Very active,Weight Gain,Breakfast,"FALAFEL,HOME-PREPARED",333,13.31,17.8,0.0
26,Female,45,165,Very active,Weight Gain,Lunch,"LOGANBERRIES,FROZEN",55,1.52,0.31,5.300000191
26,Female,45,165,Very active,Weight Gain,Lunch,"WENDY'S,FRENCH FR",319,3.89,16.23,3.700000048
26,Female,45,165,Very active,Weight Gain,Dinner,"CEREALS,MALTEX,CKD W/ H2O,W/ SALT",76,2.29,0.43,0.899999976
26,Female,45,165,Very active,Weight Gain,Dinner,"CABBAGE,RED,RAW",31,1.43,0.16,2.099999905
30,Female,78,169,Sedentary,Maintain Weight,Breakfast,Sausage Griddle Cake Sandwich,318,8.41,17.76,1.0
30,Female,78,169,Sedentary,Maintain Weight,Breakfast,"FAST FOODS,COOKIES,ANIMAL CRACKERS",446,6.18,13.43,0.0
30,Female,78,169,Sedentary,Maintain Weight,Lunch,"ENG DRK,RED BULL,SGR FR,W/ADD CAFF,NIACIN,PANTO,VIT B6 & B12",5,0.25,0.08,0.0
30,Female,78,169,Sedentary,Maintain Weight,Lunch,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,SEL,CKD,BRLD",230,27.12,12.71,0.0
30,Female,78,169,Sedentary,Maintain Weight,Dinner,"CEREALS RTE,QUAKER,CAP'N CRUNCH W/ CRUNCHBERRIES",402,4.41,5.64,2.5
30,Female,78,169,Sedentary,Maintain Weight,Dinner,"ALCOHOLIC BEV,DISTILLED,RUM,80 PROOF",231,0.0,0.0,0.0
60,Female,61,160,Sedentary,Weight Gain,Breakfast,"PORK,FRSH,ENHANCED,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRLD",131,24.81,3.53,0.0
60,Female,61,160,Sedentary,Weight Gain,Breakfast,"DESSERTS,FLAN,CARAMEL CUSTARD,PREPARED-FROM-RECIPE",146,4.53,4.03,0.0
60,Female,61,160,Sedentary,Weight Gain,Lunch,"CORN-BASED,EXTRUDED,CHIPS,BARBECUE-FLAVOR",523,7.0,32.7,5.199999809
60,Female,61,160,Sedentary,Weight Gain,Lunch,"LAMB,DOM,SHLDR,WHL (ARM&BLD),LN,1/4""FAT,CHOIC,CKD,BRLD",210,27.12,10.5,0.0
60,Female,61,160,Sedentary,Weight Gain,Dinner,"MORNINGSTAR FARMS MEAL STARTERS STEAK STRIPS,FRZ,UNPREP",173,26.1,4.1,1.100000024
60,Female,61,160,Sedentary,Weight Gain,Dinner,"SYRUPS,TABLE BLENDS,PANCAKE",234,0.0,0.0,0.0
53,Male,52,175,Lightly active,Maintain Weight,Breakfast,"CEREALS RTE,QUAKER,QUAKER TSTD OATMEAL CRL",383,9.38,4.22,5.599999905
53,Male,52,175,Lightly active,Maintain Weight,Breakfast,"SOUP,CHICK W/STAR-SHAPED PASTA,CND,COND,SINGLE BRAND",50,2.3,1.4,0.0
53,Male,52,175,Lightly active,Maintain Weight,Lunch,"CABBAGE,CHINESE (PAK-CHOI),CKD,BLD,DRND,W/SALT",12,1.56,0.16,1.0
53,Male,52,175,Lightly active,Maintain Weight,Lunch,"CEREALS,QUAKER,QUICK OATS,DRY",371,13.7,6.87,9.399999619
53,Male,52,175,Lightly active,Maintain Weight,Dinner,"CEREALS RTE,KELLOGG,KELLOGG'S,RAISIN BRAN CRUNCH",354,6.1,1.9,7.599999905
53,Male,52,175,Lightly active,Maintain Weight,Dinner,"MUSHROOMS,CKD,BLD,DRND,W/SALT",28,2.17,0.47,2.200000048
28,Male,53,187,Lightly active,Fat Loss,Breakfast,"SOUP,PEPPERPOT,CND,COND",84,5.19,3.78,0.400000006
28,Male,53,187,Lightly active,Fat Loss,Breakfast,"FAST FOODS,CHICK FILLET SNDWCH,PLN",283,13.25,16.18,0.0
28,Male,53,187,Lightly active,Fat Loss,Lunch,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN",276,22.6,17.02,0.600000024
28,Male,53,187,Lightly active,Fat Loss,Lunch,"PEAS,SPLIT,MATURE SEEDS,CKD,BLD,WO/SALT",118,8.34,0.39,8.300000191
28,Male,53,187,Lightly active,Fat Loss,Dinner,"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",101,12.39,1.47,0.0
28,Male,53,187,Lightly active,Fat Loss,Dinner,"CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT&SKN,CKD,FRIED,BATTER",268,21.95,15.75,0.300000012
22,Female,46,188,Very active,Fat Loss,Breakfast,"TACO BELL,BURRITO SUPREME W/ STEAK",183,9.13,7.27,2.400000095
22,Female,46,188,Very active,Fat Loss,Breakfast,"TURKEY,YOUNG TOM,DK MEAT,MEAT&SKN,RAW",152,19.05,7.89,0.0
22,Female,46,188,Very active,Fat Loss,Lunch,"CHERRIES,SOUR,RED,FRZ,UNSWTND",46,0.92,0.44,1.600000024
22,Female,46,188,Very active,Fat Loss,Lunch,"MILK,CND,EVAP,NONFAT",78,7.55,0.2,0.0
22,Female,46,188,Very active,Fat Loss,Dinner,"MARGARINE,VEG OIL SPRD,60% FAT,STK",537,0.12,60.39,0.0
22,Female,46,188,Very active,Fat Loss,Dinner,"BEEF,TOP SIRLOIN,LN,1/8"" FAT,CHOIC,CKD,BRLD",187,29.51,6.72,0.0
39,Female,57,184,Very active,Fat Loss,Breakfast,"SYRUPS,MAPLE",261,0.0,0.2,0.0
39,Female,57,184,Very active,Fat Loss,Breakfast,"WHEAT,SOFT RED WINTER",331,10.35,1.56,12.5
39,Female,57,184,Very active,Fat Loss,Lunch,"CANDIES,MILK CHOC COATD PNUTS",519,13.1,33.5,4.699999809
39,Female,57,184,Very active,Fat Loss,Lunch,"SALAD DRSNG,FRENCH,CTTNSD,OIL,HOME RECIPE",631,0.1,70.2,0.0
39,Female,57,184,Very active,Fat Loss,Dinner,"TURKEY,ALL CLASSES,BACK,MEAT&SKN,CKD,RSTD",243,26.59,14.38,0.0
39,Female,57,184,Very active,Fat Loss,Dinner,"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE",214,9.7,7.0,1.399999976
28,Female,61,188,Moderately active,Fat Loss,Breakfast,"RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,WO/SALT",130,2.69,0.28,0.400000006
28,Female,61,188,Moderately active,Fat Loss,Breakfast,"CEREALS,MALT-O-MEAL,PLN,DRY",361,11.8,1.27,4.0
28,Female,61,188,Moderately active,Fat Loss,Lunch,"COFFEE,INST,REG,PDR,HALF THE CAFFEINE",350,14.42,0.5,0.0
28,Female,61,188,Moderately active,Fat Loss,Lunch,"CAMPBELL SOUP COMPANY,V8 V. FUSION JUICES,PEACH MANGO",49,0.41,0.0,0.0
28,Female,61,188,Moderately active,Fat Loss,Dinner,"CLAM,MXD SP,CKD,BREADED&FRIED",202,14.24,11.15,0.0
28,Female,61,188,Moderately active,Fat Loss,Dinner,"CAMPBELL SOUP COMPANY,PACE,TRIPLE PEPPER SALSA",47,3.13,0.0,3.099999905
49,Male,62,158,Sedentary,Fat Loss,Breakfast,"CHICKEN,BROILERS OR FRYERS,WING,MEAT&SKN,CKD,FRIED,BATTER",324,19.87,21.81,0.300000012
49,Male,62,158,Sedentary,Fat Loss,Breakfast,"BEETS,CKD,BLD,DRND",44,1.68,0.18,2.0
49,Male,62,158,Sedentary,Fat Loss,Lunch,"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",142,8.97,0.64,10.39999962
49,Male,62,158,Sedentary,Fat Loss,Lunch,"BABYFOOD,MEAT,VEAL,STR",81,13.12,2.45,0.0
49,Male,62,158,Sedentary,Fat Loss,Dinner,"SOUP,MINESTRONE,CND,CHUNKY,RTS",53,2.13,1.17,2.400000095
49,Male,62,158,Sedentary,Fat Loss,Dinner,"LAMB,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",273,16.97,22.19,0.0
34,Female,82,160,Moderately active,Weight Gain,Breakfast,"WHEAT FLR,WHITE (INDUSTRIAL),10% PROT,BLEACHED,UNENR",366,9.71,1.48,2.400000095
34,Female,82,160,Moderately active,Weight Gain,Breakfast,"CAKE,YELLOW,DRY MIX,LIGHT",404,4.7,5.5,1.299999952
34,Female,82,160,Moderately active,Weight Gain,Lunch,"SALAD DRSNG,FRENCH DRSNG,FAT-FREE",132,0.2,0.27,2.200000048
34,Female,82,160,Moderately active,Weight Gain,Lunch,"CORNMEAL,WHITE (NAVAJO)",398,10.99,5.04,10.39999962
34,Female,82,160,Moderately active,Weight Gain,Dinner,"SEAWEED,AGAR,RAW",26,0.54,0.03,0.5
34,Female,82,160,Moderately active,Weight Gain,Dinner,"TURKEY,ALL CLASSES,DK MEAT,MEAT&SKN,RAW",160,18.92,8.8,0.0
21,Male,68,168,Lightly active,Fat Loss,Breakfast,"TOMATO PRODUCTS,CND,SAU,W/ONIONS",42,1.56,0.19,1.799999952
21,Male,68,168,Lightly active,Fat Loss,Breakfast,"FISH,TILAPIA,RAW",96,20.08,1.7,0.0
21,Male,68,168,Lightly active,Fat Loss,Lunch,"BACON,MEATLESS",310,10.68,29.52,2.599999905
21,Male,68,168,Lightly active,Fat Loss,Lunch,"PORK,CURED,HAM W/ NAT JUICS,SLCE,BNE-IN,LN & FAT,HTD,PAN-BRL",180,26.18,8.28,0.0
21,Male,68,168,Lightly active,Fat Loss,Dinner,"SOUP,VEG CHICK,CND,PREP W/ H2O,LO NA",69,5.1,2.0,0.400000006
21,Male,68,168,Lightly active,Fat Loss,Dinner,"BABYFOOD,BANANA NO TAPIOCA,STR",91,1.0,0.2,1.600000024
51,Female,57,163,Moderately active,Weight Gain,Breakfast,"BF,RND,OUT RND,BTTM RND,STK,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD",182,27.52,7.1,0.0
51,Female,57,163,Moderately active,Weight Gain,Breakfast,"WILLOW,YOUNG LEAVES,CHOPD (ALASKA NATIVE)",122,6.1,1.6,0.0
51,Female,57,163,Moderately active,Weight Gain,Lunch,"PORK,LEG SIRLOIN TIP RST,BNLESS,LN & FAT,CKD,BRSD",156,31.11,2.56,0.0
51,Female,57,163,Moderately active,Weight Gain,Lunch,"CHAYOTE,FRUIT,CKD,BLD,DRND,W/SALT",22,0.62,0.48,2.799999952
51,Female,57,163,Moderately active,Weight Gain,Dinner,"CEREALS RTE,KELLOGG,KELLOGG'S HONEY CRUNCH CORN FLAKES",385,6.8,1.9,3.400000095
51,Female,57,163,Moderately active,Weight Gain,Dinner,"CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,STWD",151,28.98,3.03,0.0
43,Female,62,163,Lightly active,Maintain Weight,Breakfast,"CAMPBELL SOUP COMPANY,V8 SPLASH JUC DRINKS,STRAWBERRY BANANA",29,0.0,0.0,0.0
43,Female,62,163,Lightly active,Maintain Weight,Breakfast,"KOHLRABI,CKD,BLD,DRND,W/SALT",29,1.8,0.11,1.100000024
43,Female,62,163,Lightly active,Maintain Weight,Lunch,"SEAWEED,LAVER,RAW",35,5.81,0.28,0.300000012
43,Female,62,163,Lightly active,Maintain Weight,Lunch,"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG",254,11.74,12.25,0.0
43,Female,62,163,Lightly active,Maintain Weight,Dinner,"BEANS,PINK,MATURE SEEDS,RAW",343,20.96,1.13,12.69999981
43,Female,62,163,Lightly active,Maintain Weight,Dinner,"CEREALS RTE,KRAFT,POST BANANA NUT CRUNCH CRL",422,8.5,10.3,6.800000191
32,Male,60,188,Lightly active,Fat Loss,Breakfast,"BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD",222,24.93,12.79,0.0
32,Male,60,188,Lightly active,Fat Loss,Breakfast,"SWEET POTATO,CND,SYRUP PK,SOL & LIQUIDS",89,0.98,0.2,2.5
32,Male,60,188,Lightly active,Fat Loss,Lunch,"BISON,GROUND,GRASS-FED,CKD",179,25.45,8.62,0.0
32,Male,60,188,Lightly active,Fat Loss,Lunch,"CHEESE,PAST PROCESS,AMERICAN,LOFAT",180,24.6,7.0,0.0
32,Male,60,188,Lightly active,Fat Loss,Dinner,"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS",114,0.71,0.09,0.800000012
32,Male,60,188,Lightly active,Fat Loss,Dinner,"BEEF,SHRT LOIN,TOP LOIN,LN&FAT,1/8""FAT,SEL,RAW",224,20.59,15.04,0.0
23,Male,46,182,Moderately active,Fat Loss,Breakfast,"USDA COMMODITY,CHS,CHEDDAR,RED FAT",282,27.2,18.3,0.0
23,Male,46,182,Moderately active,Fat Loss,Breakfast,"CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,TOMATO SOUP",44,1.22,0.0,1.200000048
23,Male,46,182,Moderately active,Fat Loss,Lunch,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,CKD,RSTD",232,26.16,13.31,0.0
23,Male,46,182,Moderately active,Fat Loss,Lunch,"EMU,GROUND,CKD,PAN-BROILED",163,28.43,4.65,0.0
23,Male,46,182,Moderately active,Fat Loss,Dinner,"ARCHWAY Home Style Cookies, Strawberry Filled",400,4.35,13.26,2.200000048
23,Male,46,182,Moderately active,Fat Loss,Dinner,"JAVA-PLUM,(JAMBOLAN),RAW",60,0.72,0.23,0.0
21,Male,90,179,Very active,Maintain Weight,Breakfast,"ICE CREAMS,BREYERS,98% FAT FREE VANILLA",137,3.3,2.2,5.400000095
21,Male,90,179,Very active,Maintain Weight,Breakfast,"CHICKEN,BROILERS OR FRYERS,BACK,MEAT ONLY,RAW",137,19.56,5.92,0.0
21,Male,90,179,Very active,Maintain Weight,Lunch,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,WO/SALT",31,0.81,0.2,1.0
21,Male,90,179,Very active,Maintain Weight,Lunch,"BEEF,BRISKET,FLAT HALF,LN&FAT,1/8""FAT,ALL GRDS,RAW",277,17.94,22.18,0.0
21,Male,90,179,Very active,Maintain Weight,Dinner,"PEACHES,DRIED,SULFURED,STWD,WO/ SUGAR",77,1.16,0.25,2.700000048
21,Male,90,179,Very active,Maintain Weight,Dinner,"CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,RSTD",454,20.36,40.68,0.0
49,Female,63,153,Moderately active,Maintain Weight,Breakfast,"COFFEE&COCOA (MOCHA) PDR,W/WHTNR&LO CAL SWTNR,DECAFFEINATED",257,9.0,13.21,4.800000191
49,Female,63,153,Moderately active,Maintain Weight,Breakfast,"TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL",186,26.53,8.08,0.0
49,Female,63,153,Moderately active,Maintain Weight,Lunch,"OSTRICH,FAN,RAW",117,21.81,2.65,0.0
49,Female,63,153,Moderately active,Maintain Weight,Lunch,"SQUID,MXD SP,CKD,FRIED",175,17.94,7.48,0.0
49,Female,63,153,Moderately active,Maintain Weight,Dinner,"BEEF,LOIN,T-BONE STEAK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD",258,24.05,17.26,0.0
49,Female,63,153,Moderately active,Maintain Weight,Dinner,"BROCCOLI,FRZ,CHOPD,UNPREP",26,2.81,0.29,3.0
21,Male,79,158,Lightly active,Weight Gain,Breakfast,"BREAD,RED-CAL,OATMEAL",210,7.6,3.5,0.0
21,Male,79,158,Lightly active,Weight Gain,Breakfast,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",193,29.41,7.53,0.0
21,Male,79,158,Lightly active,Weight Gain,Lunch,"LEEKS,(BULB&LOWER LEAF-PORTION),RAW",61,1.5,0.3,1.799999952
21,Male,79,158,Lightly active,Weight Gain,Lunch,"ALCOHOLIC BEV,BEER,REG,BUDWEISER",41,0.36,0.0,0.0
21,Male,79,158,Lightly active,Weight Gain,Dinner,"EGGPLANT,CKD,BLD,DRND,W/SALT",33,0.83,0.23,2.5
21,Male,79,158,Lightly active,Weight Gain,Dinner,"VEAL,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",256,29.1,14.6,0.0
33,Female,82,155,Lightly active,Fat Loss,Breakfast,"ICE CREAMS,STRAWBERRY",192,3.2,8.4,0.899999976
33,Female,82,155,Lightly active,Fat Loss,Breakfast,"ARUGULA,RAW",25,2.58,0.66,1.600000024
33,Female,82,155,Lightly active,Fat Loss,Lunch,"CAMPBELL SOUP,PREGO PASTA,ITAL SAUSGE & GARLIC ITAL SAU,RTS",96,2.4,4.0,2.400000095
33,Female,82,155,Lightly active,Fat Loss,Lunch,"POTATOES,BKD,SKN,WO/SALT",198,4.29,0.1,7.900000095
33,Female,82,155,Lightly active,Fat Loss,Dinner,"WHEAT FLR,WHITE,ALL-PURPOSE,ENR,CALCIUM-FORTIFIED",364,10.33,0.98,2.700000048
33,Female,82,155,Lightly active,Fat Loss,Dinner,"BEEF,FLANK,LN,0"" FAT,CHOIC,CKD,BRSD",237,28.02,13.0,0.0
31,Male,77,152,Sedentary,Weight Gain,Breakfast,"BABYFOOD,MEAT,MEAT STKS,JR",184,13.4,14.6,0.200000003
31,Male,77,152,Sedentary,Weight Gain,Breakfast,"FRUIT PUNCH JUC DRK,FRZ CONC,PREP W/H2O",42,0.07,0.17,0.0
31,Male,77,152,Sedentary,Weight Gain,Lunch,"LAMB,DOM,LOIN,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",297,26.06,20.61,0.0
31,Male,77,152,Sedentary,Weight Gain,Lunch,"SALMON,COHO,FARMED,CKD,DRY HEAT",178,24.3,8.23,0.0
31,Male,77,152,Sedentary,Weight Gain,Dinner,"FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED)",144,5.0,6.93,4.699999809
31,Male,77,152,Sedentary,Weight Gain,Dinner,"INF FORMULA,MEAD JOHNSON,ENFAMIL,LACTOFREE,RTF",63,1.38,3.5,0.0
40,Male,88,186,Sedentary,Maintain Weight,Breakfast,"CANDIES,HERSHEY,KIT KAT BIG KAT BAR",520,6.24,27.84,1.899999976
40,Male,88,186,Sedentary,Maintain Weight,Breakfast,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN & FAT,RAW",170,20.71,9.03,0.0
40,Male,88,186,Sedentary,Maintain Weight,Lunch,"GAME MEAT,RABBIT,DOMESTICATED,COMP OF CUTS,CKD,STWD",206,30.38,8.41,0.0
40,Male,88,186,Sedentary,Maintain Weight,Lunch,"FAST FOODS,POTATO,MASHED",83,2.31,1.21,0.0
40,Male,88,186,Sedentary,Maintain Weight,Dinner,"BEANS,SNAP,GREEN,RAW",31,1.82,0.12,3.400000095
40,Male,88,186,Sedentary,Maintain Weight,Dinner,"BABYFOOD,DINNER,VEG&TURKEY,TODD",80,4.8,3.4,0.0
52,Male,77,182,Sedentary,Maintain Weight,Breakfast,"CHICKEN,BROILERS OR FRYERS,THIGH,MEAT ONLY,CKD,STWD",195,25.0,9.79,0.0
52,Male,77,182,Sedentary,Maintain Weight,Breakfast,"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",89,0.36,0.1,0.899999976
52,Male,77,182,Sedentary,Maintain Weight,Lunch,"LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW",195,18.85,12.68,0.0
52,Male,77,182,Sedentary,Maintain Weight,Lunch,"RENNIN,CHOC,DRY MIX,PREP W/ 2% MILK",85,3.24,2.06,0.5
52,Male,77,182,Sedentary,Maintain Weight,Dinner,"CHARD,SWISS,RAW",19,1.8,0.2,1.600000024
52,Male,77,182,Sedentary,Maintain Weight,Dinner,"GRAPES,RED OR GRN (EURO TYPE,SUCH AS THOMPSON SEEDLESS),RAW",69,0.72,0.16,0.899999976
58,Female,66,188,Moderately active,Fat Loss,Breakfast,"RICE,WHITE,LONG-GRAIN,REG,CKD,UNENR,W/SALT",130,2.69,0.28,0.400000006
58,Female,66,188,Moderately active,Fat Loss,Breakfast,"CHEESE,PAST PROCESS,SWISS,LOFAT",170,25.5,5.1,0.0
58,Female,66,188,Moderately active,Fat Loss,Lunch,"MIXED NUTS,WO/PNUTS,OIL RSTD,W/SALT",615,15.52,56.17,5.5
58,Female,66,188,Moderately active,Fat Loss,Lunch,"PORK,FRSH,COMP OF RTL CUTS (LOIN&SHLDR BLADE),LN,RAW",144,21.23,5.88,0.0
